identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,win,secondes_notif
435,1594188038.0,07-08-2020 08:00:38,4,1,4,True,771
436,1594188060.0,07-08-2020 08:01:00,7,1,7,True,507
437,1594188073.0,07-08-2020 08:01:13,3,1,3,True,444
438,1594188090.0,07-08-2020 08:01:30,6,1,6,True,527
439,1594188098.0,07-08-2020 08:01:38,0,1,0,True,419
440,1594188118.0,07-08-2020 08:01:58,7,1,7,True,117
441,1594188137.0,07-08-2020 08:02:17,2,1,2,True,518
442,1594188152.0,07-08-2020 08:02:32,6,1,6,True,231
443,1594188166.0,07-08-2020 08:02:46,9,1,9,True,855
444,1594188185.0,07-08-2020 08:03:05,2,1,2,True,496
445,1594188196.0,07-08-2020 08:03:16,2,1,2,False,282
446,1594188209.0,07-08-2020 08:03:29,1,1,1,True,404
447,1594188222.0,07-08-2020 08:03:42,0,1,0,True,418
448,1594188234.0,07-08-2020 08:03:54,7,1,7,True,52
449,1594188248.0,07-08-2020 08:04:08,3,1,3,True,717
450,1594188264.0,07-08-2020 08:04:24,5,1,5,True,661
451,1594188279.0,07-08-2020 08:04:39,3,1,3,True,206
452,1594188290.0,07-08-2020 08:04:50,6,1,6,True,10
453,1594188314.0,07-08-2020 08:05:14,4,1,4,True,766
454,1594188325.0,07-08-2020 08:05:25,8,1,8,True,602
455,1594188337.0,07-08-2020 08:05:37,11,1,11,True,92
456,1594188347.0,07-08-2020 08:05:47,5,1,5,False,304
457,1594188361.0,07-08-2020 08:06:01,6,1,6,True,24
458,1594188378.0,07-08-2020 08:06:18,3,1,3,True,273
459,1594188390.0,07-08-2020 08:06:30,1,1,1,True,91
460,1594188403.0,07-08-2020 08:06:43,4,1,4,True,50
461,1594188422.0,07-08-2020 08:07:02,2,1,2,True,402
462,1594188442.0,07-08-2020 08:07:22,2,1,2,True,197
463,1594188448.0,07-08-2020 08:07:28,1,1,1,True,752
464,1594188455.0,07-08-2020 08:07:35,2,1,2,True,863
465,1594188470.0,07-08-2020 08:07:50,2,1,2,True,872
466,1594188487.0,07-08-2020 08:08:07,0,1,0,False,496
467,1594188503.0,07-08-2020 08:08:23,9,1,9,True,560
468,1594189537.0,07-08-2020 08:25:37,4,1,4,True,311
469,1594189554.0,07-08-2020 08:25:54,7,1,7,True,19
470,1594189582.0,07-08-2020 08:26:22,1,1,1,True,628
471,1594189596.0,07-08-2020 08:26:36,3,1,3,True,735
472,1594189615.0,07-08-2020 08:26:55,11,1,11,True,539
473,1594189629.0,07-08-2020 08:27:09,7,1,7,True,670
474,1594189648.0,07-08-2020 08:27:28,3,1,3,True,450
475,1594189664.0,07-08-2020 08:27:44,8,1,8,False,284
476,1594189683.0,07-08-2020 08:28:03,4,1,4,True,892
477,1594189706.0,07-08-2020 08:28:26,0,1,0,True,368
478,1594189722.0,07-08-2020 08:28:42,1,1,1,False,448
479,1594189733.0,07-08-2020 08:28:53,9,1,9,False,889
480,1594189753.0,07-08-2020 08:29:13,4,1,4,True,501
481,1594189768.0,07-08-2020 08:29:28,4,1,4,True,73
482,1594189781.0,07-08-2020 08:29:41,3,1,3,True,465
483,1594189799.0,07-08-2020 08:29:59,2,1,2,True,372
484,1594189814.0,07-08-2020 08:30:14,2,1,2,True,314
485,1594189829.0,07-08-2020 08:30:29,1,1,1,True,688
486,1594189844.0,07-08-2020 08:30:44,5,1,5,True,148
487,1594189863.0,07-08-2020 08:31:03,3,1,3,True,96
488,1594189878.0,07-08-2020 08:31:18,6,1,6,True,845
489,1594189899.0,07-08-2020 08:31:39,1,1,1,True,757
490,1594189910.0,07-08-2020 08:31:50,4,1,4,True,103
491,1594189937.0,07-08-2020 08:32:17,1,1,1,True,12
492,1594189951.0,07-08-2020 08:32:31,3,1,3,True,103
493,1594189964.0,07-08-2020 08:32:44,1,1,1,True,193
494,1594189992.0,07-08-2020 08:33:12,3,1,3,True,739
495,1594190013.0,07-08-2020 08:33:33,3,1,3,True,501
496,1594190031.0,07-08-2020 08:33:51,5,1,5,True,159
497,1594190048.0,07-08-2020 08:34:08,0,1,0,True,237
498,1594190061.0,07-08-2020 08:34:21,10,1,10,True,815
499,1594190084.0,07-08-2020 08:34:44,4,1,4,True,269
500,1594190103.0,07-08-2020 08:35:03,2,1,2,True,8
501,1594190121.0,07-08-2020 08:35:21,2,1,2,True,170
502,1594190133.0,07-08-2020 08:35:33,1,1,1,False,558
503,1594190144.0,07-08-2020 08:35:44,1,1,1,True,350
504,1594190167.0,07-08-2020 08:36:07,5,1,5,True,61
505,1594190189.0,07-08-2020 08:36:29,5,1,5,True,801
506,1594190214.0,07-08-2020 08:36:54,2,1,2,True,766
507,1594190234.0,07-08-2020 08:37:14,7,1,7,True,656
508,1594190248.0,07-08-2020 08:37:28,5,1,5,True,111
509,1594190269.0,07-08-2020 08:37:49,4,1,4,True,470
510,1594190283.0,07-08-2020 08:38:03,2,1,2,True,328
511,1594190299.0,07-08-2020 08:38:19,3,1,3,True,462
512,1594190319.0,07-08-2020 08:38:39,1,1,1,True,191
513,1594190337.0,07-08-2020 08:38:57,2,1,2,True,335
514,1594190357.0,07-08-2020 08:39:17,3,1,3,True,180
515,1594190381.0,07-08-2020 08:39:41,3,1,3,True,836
516,1594190401.0,07-08-2020 08:40:01,2,1,2,True,529
517,1594190412.0,07-08-2020 08:40:12,2,1,2,True,435
518,1594190429.0,07-08-2020 08:40:29,1,1,1,True,578
519,1594190444.0,07-08-2020 08:40:44,1,1,1,True,29
520,1594190459.0,07-08-2020 08:40:59,0,1,0,True,654
521,1594190480.0,07-08-2020 08:41:20,1,1,1,True,119
522,1594190500.0,07-08-2020 08:41:40,5,1,5,False,646
523,1594190524.0,07-08-2020 08:42:04,4,1,4,True,813
524,1594190541.0,07-08-2020 08:42:21,3,1,3,True,284
525,1594190554.0,07-08-2020 08:42:34,5,1,5,True,423
526,1594190569.0,07-08-2020 08:42:49,1,1,1,False,342
527,1594190593.0,07-08-2020 08:43:13,3,1,3,True,66
528,1594190605.0,07-08-2020 08:43:25,8,1,8,True,254
529,1594190629.0,07-08-2020 08:43:49,5,1,5,True,239
530,1594190652.0,07-08-2020 08:44:12,3,1,3,True,668
531,1594190669.0,07-08-2020 08:44:29,1,1,1,True,663
532,1594190689.0,07-08-2020 08:44:49,1,1,1,True,445
533,1594190709.0,07-08-2020 08:45:09,3,1,3,True,5
534,1594190733.0,07-08-2020 08:45:33,5,1,5,True,184
535,1594190756.0,07-08-2020 08:45:56,4,1,4,True,839
536,1594190771.0,07-08-2020 08:46:11,8,1,8,True,171
537,1594190783.0,07-08-2020 08:46:23,2,1,2,True,39
538,1594190803.0,07-08-2020 08:46:43,1,1,1,True,235
539,1594190822.0,07-08-2020 08:47:02,2,1,2,True,201
540,1594190829.0,07-08-2020 08:47:09,2,1,2,True,380
541,1594190848.0,07-08-2020 08:47:28,1,1,1,True,779
542,1594190866.0,07-08-2020 08:47:46,2,1,2,True,786
543,1594190889.0,07-08-2020 08:48:09,1,1,1,True,746
544,1594190915.0,07-08-2020 08:48:35,6,1,6,True,635
545,1594190940.0,07-08-2020 08:49:00,10,1,10,True,501
546,1594190958.0,07-08-2020 08:49:18,8,1,8,True,391
547,1594190978.0,07-08-2020 08:49:38,4,1,4,True,605
548,1594191008.0,07-08-2020 08:50:08,3,1,3,True,404
549,1594192035.0,07-08-2020 09:07:15,2,1,2,True,36
550,1594192056.0,07-08-2020 09:07:36,2,1,2,True,22
551,1594192072.0,07-08-2020 09:07:52,0,1,0,True,204
552,1594192093.0,07-08-2020 09:08:13,0,1,0,True,102
553,1594192110.0,07-08-2020 09:08:30,3,1,3,True,96
554,1594192125.0,07-08-2020 09:08:45,7,1,7,True,670
555,1594192145.0,07-08-2020 09:09:05,5,1,5,True,723
556,1594192165.0,07-08-2020 09:09:25,3,1,3,True,107
557,1594192188.0,07-08-2020 09:09:48,7,1,7,True,166
558,1594192209.0,07-08-2020 09:10:09,2,1,2,True,70
559,1594192224.0,07-08-2020 09:10:24,3,1,3,True,743
560,1594192244.0,07-08-2020 09:10:44,6,1,6,True,577
561,1594192272.0,07-08-2020 09:11:12,4,1,4,True,12
562,1594192284.0,07-08-2020 09:11:24,3,1,3,True,400
563,1594192299.0,07-08-2020 09:11:39,5,1,5,False,708
564,1594192316.0,07-08-2020 09:11:56,3,1,3,True,584
565,1594192335.0,07-08-2020 09:12:15,0,1,0,True,177
566,1594192361.0,07-08-2020 09:12:41,3,1,3,True,557
567,1594192385.0,07-08-2020 09:13:05,7,1,7,True,367
568,1594192408.0,07-08-2020 09:13:28,4,1,4,True,518
569,1594192421.0,07-08-2020 09:13:41,2,1,2,True,783
570,1594192441.0,07-08-2020 09:14:01,5,1,5,True,10
571,1594192474.0,07-08-2020 09:14:34,1,1,1,False,840
572,1594192502.0,07-08-2020 09:15:02,5,1,5,True,425
573,1594192529.0,07-08-2020 09:15:29,4,1,4,True,532
574,1594192552.0,07-08-2020 09:15:52,4,1,4,True,716
575,1594192583.0,07-08-2020 09:16:23,3,1,3,True,205
576,1594192597.0,07-08-2020 09:16:37,4,1,4,True,40
577,1594192622.0,07-08-2020 09:17:02,1,1,1,True,633
578,1594192634.0,07-08-2020 09:17:14,1,1,1,True,884
579,1594192657.0,07-08-2020 09:17:37,7,1,7,True,848
580,1594192676.0,07-08-2020 09:17:56,0,1,0,True,452
581,1594192704.0,07-08-2020 09:18:24,2,1,2,True,616
582,1594192721.0,07-08-2020 09:18:41,6,1,6,True,207
583,1594192748.0,07-08-2020 09:19:08,3,1,3,True,561
584,1594192772.0,07-08-2020 09:19:32,4,1,4,True,594
585,1594192792.0,07-08-2020 09:19:52,2,1,2,True,455
586,1594192821.0,07-08-2020 09:20:21,5,1,5,True,200
587,1594192844.0,07-08-2020 09:20:44,4,1,4,True,819
588,1594192862.0,07-08-2020 09:21:02,4,1,4,False,199
589,1594192887.0,07-08-2020 09:21:27,0,1,0,True,281
590,1594192910.0,07-08-2020 09:21:50,2,1,2,True,600
591,1594192929.0,07-08-2020 09:22:09,9,1,9,True,783
592,1594192949.0,07-08-2020 09:22:29,4,1,4,True,725
593,1594192972.0,07-08-2020 09:22:52,3,1,3,True,119
594,1594192993.0,07-08-2020 09:23:13,1,1,1,True,747
595,1594193013.0,07-08-2020 09:23:33,4,1,4,True,34
596,1594193034.0,07-08-2020 09:23:54,2,1,2,True,144
597,1594193055.0,07-08-2020 09:24:15,4,1,4,False,491
598,1594193079.0,07-08-2020 09:24:39,1,1,1,True,767
599,1594193104.0,07-08-2020 09:25:04,5,1,5,True,410
600,1594193126.0,07-08-2020 09:25:26,2,1,2,False,546
601,1594193157.0,07-08-2020 09:25:57,3,1,3,True,870
602,1594193170.0,07-08-2020 09:26:10,6,1,6,True,378
603,1594193202.0,07-08-2020 09:26:42,3,1,3,True,885
604,1594193237.0,07-08-2020 09:27:17,4,1,4,True,318
605,1594193256.0,07-08-2020 09:27:36,4,1,4,True,486
606,1594193281.0,07-08-2020 09:28:01,2,1,2,True,625
607,1594193300.0,07-08-2020 09:28:20,8,1,8,True,221
608,1594193328.0,07-08-2020 09:28:48,0,1,0,True,416
609,1594193340.0,07-08-2020 09:29:00,8,1,8,True,656
610,1594193362.0,07-08-2020 09:29:22,1,1,1,True,264
611,1594193379.0,07-08-2020 09:29:39,8,1,8,True,619
612,1594193403.0,07-08-2020 09:30:03,5,1,5,True,62
613,1594193435.0,07-08-2020 09:30:35,13,1,13,True,269
614,1594193462.0,07-08-2020 09:31:02,8,1,8,True,444
615,1594193477.0,07-08-2020 09:31:17,8,1,8,True,586
616,1594193496.0,07-08-2020 09:31:36,3,1,3,True,154
617,1594193516.0,07-08-2020 09:31:56,1,1,1,True,77
618,1594193540.0,07-08-2020 09:32:20,4,1,4,True,101
619,1594193574.0,07-08-2020 09:32:54,6,1,6,True,149
620,1594193594.0,07-08-2020 09:33:14,2,1,2,True,383
621,1594194669.0,07-08-2020 09:51:09,4,1,4,False,396
622,1594194697.0,07-08-2020 09:51:37,2,1,2,True,650
623,1594194725.0,07-08-2020 09:52:05,0,1,0,True,308
624,1594194757.0,07-08-2020 09:52:37,4,1,4,True,607
625,1594194786.0,07-08-2020 09:53:06,3,1,3,True,345
626,1594194814.0,07-08-2020 09:53:34,11,1,11,True,258
627,1594194840.0,07-08-2020 09:54:00,2,1,2,True,156
628,1594194862.0,07-08-2020 09:54:22,3,1,3,True,24
629,1594194889.0,07-08-2020 09:54:49,0,1,0,True,883
630,1594194914.0,07-08-2020 09:55:14,4,1,4,True,107
631,1594194947.0,07-08-2020 09:55:47,4,1,4,True,635
632,1594194975.0,07-08-2020 09:56:15,3,1,3,True,590
633,1594195010.0,07-08-2020 09:56:50,6,1,6,True,689
634,1594195028.0,07-08-2020 09:57:08,1,1,1,True,514
635,1594195049.0,07-08-2020 09:57:29,2,1,2,True,228
636,1594195080.0,07-08-2020 09:58:00,7,1,7,True,207
637,1594195102.0,07-08-2020 09:58:22,2,1,2,True,818
638,1594195131.0,07-08-2020 09:58:51,4,1,4,True,242
639,1594195153.0,07-08-2020 09:59:13,2,1,2,True,664
640,1594195175.0,07-08-2020 09:59:35,4,1,4,True,16
641,1594195202.0,07-08-2020 10:00:02,2,1,2,True,885
642,1594195234.0,07-08-2020 10:00:34,7,1,7,True,309
643,1594195256.0,07-08-2020 10:00:56,0,1,0,True,819
644,1594195283.0,07-08-2020 10:01:23,3,1,3,True,664
645,1594195308.0,07-08-2020 10:01:48,3,1,3,True,217
646,1594195339.0,07-08-2020 10:02:19,1,1,1,True,685
647,1594196377.0,07-08-2020 10:19:37,4,1,4,True,759
648,1594196405.0,07-08-2020 10:20:05,2,1,2,True,709
649,1594196446.0,07-08-2020 10:20:46,6,1,6,True,471
650,1594196476.0,07-08-2020 10:21:16,3,1,3,True,257
651,1594196498.0,07-08-2020 10:21:38,0,1,0,True,677
652,1594196532.0,07-08-2020 10:22:12,6,1,6,True,877
653,1594196560.0,07-08-2020 10:22:40,6,1,6,True,592
654,1594196588.0,07-08-2020 10:23:08,5,1,5,False,92
655,1594196620.0,07-08-2020 10:23:40,8,1,8,False,21
656,1594196649.0,07-08-2020 10:24:09,2,1,2,True,125
657,1594196674.0,07-08-2020 10:24:34,7,1,7,True,33
658,1594196712.0,07-08-2020 10:25:12,4,1,4,True,417
659,1594196742.0,07-08-2020 10:25:42,1,1,1,True,770
660,1594196762.0,07-08-2020 10:26:02,1,1,1,True,25
661,1594196793.0,07-08-2020 10:26:33,10,1,10,True,143
662,1594196820.0,07-08-2020 10:27:00,7,1,7,True,692
663,1594196853.0,07-08-2020 10:27:33,3,1,3,True,625
664,1594196876.0,07-08-2020 10:27:56,4,1,4,True,809
665,1594196912.0,07-08-2020 10:28:32,1,1,1,True,265
666,1594196947.0,07-08-2020 10:29:07,0,1,0,True,279
667,1594196971.0,07-08-2020 10:29:31,0,1,0,False,625
668,1594196998.0,07-08-2020 10:29:58,1,1,1,True,225
669,1594197027.0,07-08-2020 10:30:27,3,1,3,False,565
670,1594197062.0,07-08-2020 10:31:02,3,1,3,True,614
671,1594197091.0,07-08-2020 10:31:31,0,1,0,True,677
672,1594197120.0,07-08-2020 10:32:00,0,1,0,True,33
673,1594197150.0,07-08-2020 10:32:30,3,1,3,True,408
674,1594197184.0,07-08-2020 10:33:04,12,1,12,True,485
675,1594197209.0,07-08-2020 10:33:29,5,1,5,True,723
676,1594197243.0,07-08-2020 10:34:03,0,1,0,True,337
677,1594197277.0,07-08-2020 10:34:37,3,1,3,True,340
678,1594197307.0,07-08-2020 10:35:07,10,1,10,True,843
679,1594197332.0,07-08-2020 10:35:32,5,1,5,True,798
680,1594197372.0,07-08-2020 10:36:12,5,1,5,True,371
681,1594197398.0,07-08-2020 10:36:38,3,1,3,True,337
682,1594197435.0,07-08-2020 10:37:15,3,1,3,True,499
683,1594197470.0,07-08-2020 10:37:50,7,1,7,True,678
684,1594197500.0,07-08-2020 10:38:20,3,1,3,True,236
685,1594197531.0,07-08-2020 10:38:51,2,1,2,True,14
686,1594197555.0,07-08-2020 10:39:15,3,1,3,True,814
687,1594197589.0,07-08-2020 10:39:49,3,1,3,True,214
688,1594197620.0,07-08-2020 10:40:20,3,1,3,True,702
689,1594197653.0,07-08-2020 10:40:53,11,1,11,True,351
690,1594197689.0,07-08-2020 10:41:29,3,1,3,True,542
691,1594197716.0,07-08-2020 10:41:56,2,1,2,True,582
692,1594197755.0,07-08-2020 10:42:35,2,1,2,True,850
693,1594197784.0,07-08-2020 10:43:04,2,1,2,True,416
694,1594197816.0,07-08-2020 10:43:36,0,1,0,True,104
695,1594197840.0,07-08-2020 10:44:00,5,1,5,True,98
696,1594197862.0,07-08-2020 10:44:22,2,1,2,True,588
697,1594197897.0,07-08-2020 10:44:57,7,1,7,True,697
698,1594197933.0,07-08-2020 10:45:33,4,1,4,True,615
699,1594197967.0,07-08-2020 10:46:07,3,1,3,True,418
700,1594197995.0,07-08-2020 10:46:35,3,1,3,True,691
701,1594198024.0,07-08-2020 10:47:04,2,1,2,True,570
702,1594198060.0,07-08-2020 10:47:40,6,1,6,True,665
703,1594198090.0,07-08-2020 10:48:10,2,1,2,True,378
704,1594198121.0,07-08-2020 10:48:41,5,1,5,True,210
705,1594198161.0,07-08-2020 10:49:21,2,1,2,True,167
706,1594198199.0,07-08-2020 10:49:59,5,1,5,True,164
707,1594198222.0,07-08-2020 10:50:22,12,1,12,True,528
708,1594198252.0,07-08-2020 10:50:52,4,1,4,True,212
709,1594198293.0,07-08-2020 10:51:33,13,1,13,True,32
710,1594198333.0,07-08-2020 10:52:13,4,1,4,True,516
711,1594198361.0,07-08-2020 10:52:41,3,1,3,True,477
712,1594198405.0,07-08-2020 10:53:25,7,1,7,True,627
713,1594198440.0,07-08-2020 10:54:00,5,1,5,True,602
714,1594198479.0,07-08-2020 10:54:39,0,1,0,True,542
715,1594198511.0,07-08-2020 10:55:11,4,1,4,True,27
716,1594198555.0,07-08-2020 10:55:55,11,1,11,True,38
717,1594198593.0,07-08-2020 10:56:33,7,1,7,True,99
718,1594198631.0,07-08-2020 10:57:11,1,1,1,True,227
719,1594198667.0,07-08-2020 10:57:47,12,1,12,True,405
720,1594198692.0,07-08-2020 10:58:12,7,1,7,True,794
721,1594198734.0,07-08-2020 10:58:54,0,1,0,True,822
722,1594198767.0,07-08-2020 10:59:27,1,1,1,True,24
723,1594198800.0,07-08-2020 11:00:00,1,1,1,True,690
724,1594198833.0,07-08-2020 11:00:33,3,1,3,True,55
725,1594198859.0,07-08-2020 11:00:59,3,1,3,True,846
726,1594198896.0,07-08-2020 11:01:36,2,1,2,True,820
727,1594198917.0,07-08-2020 11:01:57,4,1,4,True,813
728,1594198949.0,07-08-2020 11:02:29,7,1,7,True,767
729,1594198974.0,07-08-2020 11:02:54,4,1,4,True,193
730,1594199013.0,07-08-2020 11:03:33,4,1,4,True,764
731,1594199043.0,07-08-2020 11:04:03,1,1,1,True,713
732,1594199068.0,07-08-2020 11:04:28,1,1,1,True,685
733,1594199104.0,07-08-2020 11:05:04,5,1,5,True,201
734,1594199135.0,07-08-2020 11:05:35,6,1,6,True,195
735,1594199171.0,07-08-2020 11:06:11,1,1,1,True,389
736,1594199199.0,07-08-2020 11:06:39,6,1,6,True,228
737,1594199229.0,07-08-2020 11:07:09,4,1,4,True,77
738,1594199266.0,07-08-2020 11:07:46,4,1,4,True,279
739,1594199298.0,07-08-2020 11:08:18,9,1,9,True,826
740,1594199336.0,07-08-2020 11:08:56,1,1,1,True,743
741,1594199380.0,07-08-2020 11:09:40,1,1,1,True,630
742,1594199412.0,07-08-2020 11:10:12,2,1,2,False,792
743,1594199444.0,07-08-2020 11:10:44,6,1,6,True,820
744,1594199479.0,07-08-2020 11:11:19,3,1,3,True,564
745,1594199519.0,07-08-2020 11:11:59,5,1,5,False,691
746,1594199548.0,07-08-2020 11:12:28,7,1,7,True,623
747,1594199592.0,07-08-2020 11:13:12,1,1,1,True,761
748,1594199635.0,07-08-2020 11:13:55,6,1,6,True,825
749,1594199665.0,07-08-2020 11:14:25,4,1,4,False,449
750,1594199702.0,07-08-2020 11:15:02,4,1,4,True,63
751,1594199732.0,07-08-2020 11:15:32,3,1,3,True,524
752,1594199761.0,07-08-2020 11:16:01,0,1,0,False,252
753,1594199805.0,07-08-2020 11:16:45,2,1,2,True,756
754,1594199839.0,07-08-2020 11:17:19,2,1,2,True,749
755,1594199881.0,07-08-2020 11:18:01,3,1,3,True,682
756,1594199911.0,07-08-2020 11:18:31,0,1,0,True,288
757,1594199939.0,07-08-2020 11:18:59,7,1,7,True,504
758,1594199975.0,07-08-2020 11:19:35,8,1,8,True,362
759,1594200019.0,07-08-2020 11:20:19,2,1,2,True,756
760,1594200055.0,07-08-2020 11:20:55,1,1,1,True,568
761,1594200091.0,07-08-2020 11:21:31,1,1,1,True,452
762,1594200129.0,07-08-2020 11:22:09,9,1,9,True,566
763,1594200163.0,07-08-2020 11:22:43,6,1,6,True,742
764,1594200203.0,07-08-2020 11:23:23,1,1,1,True,154
765,1594200238.0,07-08-2020 11:23:58,4,1,4,True,292
766,1594200264.0,07-08-2020 11:24:24,0,1,0,True,123
767,1594200299.0,07-08-2020 11:24:59,8,1,8,True,276
768,1594200344.0,07-08-2020 11:25:44,5,1,5,True,567
769,1594200384.0,07-08-2020 11:26:24,3,1,3,True,571
770,1594200429.0,07-08-2020 11:27:09,4,1,4,False,359
771,1594200465.0,07-08-2020 11:27:45,2,1,2,True,513
772,1594200505.0,07-08-2020 11:28:25,4,1,4,True,698
773,1594200546.0,07-08-2020 11:29:06,3,1,3,True,870
774,1594200582.0,07-08-2020 11:29:42,0,1,0,True,214
775,1594200613.0,07-08-2020 11:30:13,6,1,6,True,441
776,1594200645.0,07-08-2020 11:30:45,4,1,4,True,126
777,1594200672.0,07-08-2020 11:31:12,8,1,8,True,403
778,1594200713.0,07-08-2020 11:31:53,6,1,6,True,638
779,1594200746.0,07-08-2020 11:32:26,6,1,6,True,584
780,1594200783.0,07-08-2020 11:33:03,7,1,7,True,255
781,1594200819.0,07-08-2020 11:33:39,3,1,3,True,344
782,1594200844.0,07-08-2020 11:34:04,1,1,1,True,770
783,1594200880.0,07-08-2020 11:34:40,5,1,5,True,539
784,1594200928.0,07-08-2020 11:35:28,1,1,1,True,760
785,1594200971.0,07-08-2020 11:36:11,3,1,3,True,154
786,1594201006.0,07-08-2020 11:36:46,7,1,7,True,531
787,1594201046.0,07-08-2020 11:37:26,2,1,2,True,66
788,1594201091.0,07-08-2020 11:38:11,5,1,5,True,515
789,1594201123.0,07-08-2020 11:38:43,1,1,1,True,557
790,1594201157.0,07-08-2020 11:39:17,2,1,2,True,416
791,1594201195.0,07-08-2020 11:39:55,9,1,9,False,714
792,1594201237.0,07-08-2020 11:40:37,2,1,2,True,425
793,1594201270.0,07-08-2020 11:41:10,4,1,4,True,714
794,1594201300.0,07-08-2020 11:41:40,3,1,3,True,574
795,1594201351.0,07-08-2020 11:42:31,1,1,1,True,533
796,1594201385.0,07-08-2020 11:43:05,2,1,2,True,421
797,1594201422.0,07-08-2020 11:43:42,9,1,9,True,342
798,1594201467.0,07-08-2020 11:44:27,2,1,2,True,886
799,1594201501.0,07-08-2020 11:45:01,1,1,1,True,770
800,1594201536.0,07-08-2020 11:45:36,0,1,0,True,699
801,1594201568.0,07-08-2020 11:46:08,5,1,5,True,307
802,1594201601.0,07-08-2020 11:46:41,0,1,0,True,563
803,1594201656.0,07-08-2020 11:47:36,3,1,3,True,445
804,1594201684.0,07-08-2020 11:48:04,2,1,2,True,600
805,1594201725.0,07-08-2020 11:48:45,6,1,6,True,88
806,1594201778.0,07-08-2020 11:49:38,9,1,9,True,719
807,1594201809.0,07-08-2020 11:50:09,1,1,1,True,317
808,1594201852.0,07-08-2020 11:50:52,5,1,5,True,581
809,1594201890.0,07-08-2020 11:51:30,1,1,1,True,517
810,1594201926.0,07-08-2020 11:52:06,8,1,8,True,825
811,1594201967.0,07-08-2020 11:52:47,5,1,5,True,548
812,1594201988.0,07-08-2020 11:53:08,6,1,6,True,306
813,1594202024.0,07-08-2020 11:53:44,4,1,4,True,594
814,1594202068.0,07-08-2020 11:54:28,2,1,2,False,178
815,1594202108.0,07-08-2020 11:55:08,12,1,12,True,225
816,1594202150.0,07-08-2020 11:55:50,0,1,0,True,113
817,1594202199.0,07-08-2020 11:56:39,2,1,2,True,511
818,1594202245.0,07-08-2020 11:57:25,2,1,2,True,599
819,1594202288.0,07-08-2020 11:58:08,0,1,0,True,883
820,1594202333.0,07-08-2020 11:58:53,0,1,0,True,108
821,1594202377.0,07-08-2020 11:59:37,0,1,0,True,141
822,1594202432.0,07-08-2020 12:00:32,5,1,5,True,283
823,1594202476.0,07-08-2020 12:01:16,1,1,1,True,591
824,1594202513.0,07-08-2020 12:01:53,2,1,2,True,543
825,1594202555.0,07-08-2020 12:02:35,8,1,8,True,495
826,1594202595.0,07-08-2020 12:03:15,0,1,0,True,211
827,1594202644.0,07-08-2020 12:04:04,1,1,1,False,628
828,1594202682.0,07-08-2020 12:04:42,2,1,2,True,280
829,1594202727.0,07-08-2020 12:05:27,5,1,5,True,881
830,1594202769.0,07-08-2020 12:06:09,3,1,3,True,776
831,1594202819.0,07-08-2020 12:06:59,4,1,4,True,566
832,1594202859.0,07-08-2020 12:07:39,7,1,7,True,766
833,1594202909.0,07-08-2020 12:08:29,0,1,0,True,799
834,1594202960.0,07-08-2020 12:09:20,1,1,1,True,794
835,1594203005.0,07-08-2020 12:10:05,3,1,3,True,600
836,1594203046.0,07-08-2020 12:10:46,10,1,10,True,752
837,1594203084.0,07-08-2020 12:11:24,5,1,5,True,133
838,1594203127.0,07-08-2020 12:12:07,1,1,1,True,861
839,1594203170.0,07-08-2020 12:12:50,6,1,6,True,662
840,1594203218.0,07-08-2020 12:13:38,9,1,9,True,888
841,1594203256.0,07-08-2020 12:14:16,2,1,2,True,518
842,1594203303.0,07-08-2020 12:15:03,3,1,3,True,592
843,1594203343.0,07-08-2020 12:15:43,8,1,8,True,29
844,1594203387.0,07-08-2020 12:16:27,8,1,8,True,509
845,1594203422.0,07-08-2020 12:17:02,4,1,4,True,726
846,1594203459.0,07-08-2020 12:17:39,4,1,4,True,451
847,1594203503.0,07-08-2020 12:18:23,5,1,5,True,531
848,1594203543.0,07-08-2020 12:19:03,1,1,1,True,122
849,1594203584.0,07-08-2020 12:19:44,1,1,1,True,345
850,1594203617.0,07-08-2020 12:20:17,1,1,1,True,546
